UniProtKB:A0A059BR53,EUGRSUZ_F02274,Uncharacterized protein (Fragment),,GO:0016538,,GO_Central,NCBITaxon:71139,IBA,PANTHER:PTN000019791|MGI:MGI:88313|CGD:CAL0000189817|CGD:CAL0000175354|SGD:S000000038|FB:FBgn0010317|CGD:CAL0000199358|SGD:S000002314|WB:WBGene00000865|MGI:MGI:1329034|FB:FBgn0010382|WB:WBGene00000871|SGD:S000003341|WB:WBGene00000868|UniProtKB:P14635|SGD:S000004200|SGD:S000006323|SGD:S000004812|UniProtKB:P30281|PomBase:SPBC582.03|UniProtKB:P24385|SGD:S000003340|UniProtKB:P20248|PomBase:SPAPB2B4.03|FB:FBgn0000404|PomBase:SPCC4E9.02|ZFIN:ZDB-GENE-020418-1|SGD:S000006177|SGD:S000006324|UniProtKB:P30279|CGD:CAL0000185532|FB:FBgn0000405|MGI:MGI:88316|PomBase:SPBC19F5.01c|FB:FBgn0010315,PANTHER:PTHR10177,protein,,GO_REF:0000033,20230405
UniProtKB:A0A059C2B7,EUGRSUZ_E00497,TPX2_importin domain-containing protein,,GO:0030295,,GO_Central,NCBITaxon:71139,IBA,PANTHER:PTN001801323|TAIR:locus:2118076|TAIR:locus:2182845|TAIR:locus:2127203|TAIR:locus:2167963,PANTHER:PTHR14326,protein,,GO_REF:0000033,20200618
UniProtKB:A0A059C2A0,EUGRSUZ_E00482,Uncharacterized protein,,GO:0030295,,GO_Central,NCBITaxon:71139,IBA,PANTHER:PTN000474938|SGD:S000002239,PANTHER:PTHR45696,protein,,GO_REF:0000033,20180420
UniProtKB:A0A059BPY5,EUGRSUZ_F01773,Cyclin N-terminal domain-containing protein,,GO:0016538,,GO_Central,NCBITaxon:71139,IBA,PANTHER:PTN000019791|MGI:MGI:88313|CGD:CAL0000189817|CGD:CAL0000175354|SGD:S000000038|FB:FBgn0010317|CGD:CAL0000199358|SGD:S000002314|WB:WBGene00000865|MGI:MGI:1329034|FB:FBgn0010382|WB:WBGene00000871|SGD:S000003341|WB:WBGene00000868|UniProtKB:P14635|SGD:S000004200|SGD:S000006323|SGD:S000004812|UniProtKB:P30281|PomBase:SPBC582.03|UniProtKB:P24385|SGD:S000003340|UniProtKB:P20248|PomBase:SPAPB2B4.03|FB:FBgn0000404|PomBase:SPCC4E9.02|ZFIN:ZDB-GENE-020418-1|SGD:S000006177|SGD:S000006324|UniProtKB:P30279|CGD:CAL0000185532|FB:FBgn0000405|MGI:MGI:88316|PomBase:SPBC19F5.01c|FB:FBgn0010315,PANTHER:PTHR10177,protein,,GO_REF:0000033,20230405
UniProtKB:A0A059B637,EUGRSUZ_H04206,TOG domain-containing protein,,GO:0019887,,GO_Central,NCBITaxon:71139,IBA,PANTHER:PTN000597928|SGD:S000003163|MGI:MGI:2444248|PomBase:SPAC18G6.05c,PANTHER:PTHR23346,protein,,GO_REF:0000033,20231109
UniProtKB:K4AM31,K4AM31,Uncharacterized protein,,GO:0030295,,GO_Central,NCBITaxon:4555,IBA,PANTHER:PTN000502949|SGD:S000001859|PomBase:SPBC428.13c|FB:FBgn0038965|CGD:CAL0000186024,PANTHER:PTHR22599,protein,,GO_REF:0000033,20210604
UniProtKB:K4ALK1,101763113,Cyclin N-terminal domain-containing protein,,GO:0016538,,GO_Central,NCBITaxon:4555,IBA,PANTHER:PTN000019791|MGI:MGI:88313|CGD:CAL0000189817|CGD:CAL0000175354|SGD:S000000038|FB:FBgn0010317|CGD:CAL0000199358|SGD:S000002314|WB:WBGene00000865|MGI:MGI:1329034|FB:FBgn0010382|WB:WBGene00000871|SGD:S000003341|WB:WBGene00000868|UniProtKB:P14635|SGD:S000004200|SGD:S000006323|SGD:S000004812|UniProtKB:P30281|PomBase:SPBC582.03|UniProtKB:P24385|SGD:S000003340|UniProtKB:P20248|PomBase:SPAPB2B4.03|FB:FBgn0000404|PomBase:SPCC4E9.02|ZFIN:ZDB-GENE-020418-1|SGD:S000006177|SGD:S000006324|UniProtKB:P30279|CGD:CAL0000185532|FB:FBgn0000405|MGI:MGI:88316|PomBase:SPBC19F5.01c|FB:FBgn0010315,PANTHER:PTHR10177,protein,,GO_REF:0000033,20230405
UniProtKB:A0A059B454,EUGRSUZ_H03550,CYCLIN domain-containing protein,,GO:0061575,,GO_Central,NCBITaxon:71139,IBA,PANTHER:PTN000002653|PomBase:SPBC32F12.06|WB:WBGene00009650|PomBase:SPBC530.13|WB:WBGene00000508|UniProtKB:O60563,PANTHER:PTHR10026,protein,,GO_REF:0000033,20230109
UniProtKB:K4AKB1,K4AKB1,Cyclin N-terminal domain-containing protein,,GO:0016538,,GO_Central,NCBITaxon:4555,IBA,PANTHER:PTN000019791|MGI:MGI:88313|CGD:CAL0000189817|CGD:CAL0000175354|SGD:S000000038|FB:FBgn0010317|CGD:CAL0000199358|SGD:S000002314|WB:WBGene00000865|MGI:MGI:1329034|FB:FBgn0010382|WB:WBGene00000871|SGD:S000003341|WB:WBGene00000868|UniProtKB:P14635|SGD:S000004200|SGD:S000006323|SGD:S000004812|UniProtKB:P30281|PomBase:SPBC582.03|UniProtKB:P24385|SGD:S000003340|UniProtKB:P20248|PomBase:SPAPB2B4.03|FB:FBgn0000404|PomBase:SPCC4E9.02|ZFIN:ZDB-GENE-020418-1|SGD:S000006177|SGD:S000006324|UniProtKB:P30279|CGD:CAL0000185532|FB:FBgn0000405|MGI:MGI:88316|PomBase:SPBC19F5.01c|FB:FBgn0010315,PANTHER:PTHR10177,protein,,GO_REF:0000033,20230405
UniProtKB:A0A2K3CPK4,CHLRE_17g709950v5,Uncharacterized protein,,GO:0043539,,GO_Central,NCBITaxon:3055,IBA,PANTHER:PTN000021458|PomBase:SPAC1834.06c|UniProtKB:Q9Y376,PANTHER:PTHR10182,protein,,GO_REF:0000033,20220413
UniProtKB:A0A2K3CPN6,CHLRE_17g711550v5,Cyclin N-terminal domain-containing protein,,GO:0016538,,GO_Central,NCBITaxon:3055,IBA,PANTHER:PTN000019791|MGI:MGI:88313|CGD:CAL0000189817|CGD:CAL0000175354|SGD:S000000038|FB:FBgn0010317|CGD:CAL0000199358|SGD:S000002314|WB:WBGene00000865|MGI:MGI:1329034|FB:FBgn0010382|WB:WBGene00000871|SGD:S000003341|WB:WBGene00000868|UniProtKB:P14635|SGD:S000004200|SGD:S000006323|SGD:S000004812|UniProtKB:P30281|PomBase:SPBC582.03|UniProtKB:P24385|SGD:S000003340|UniProtKB:P20248|PomBase:SPAPB2B4.03|FB:FBgn0000404|PomBase:SPCC4E9.02|ZFIN:ZDB-GENE-020418-1|SGD:S000006177|SGD:S000006324|UniProtKB:P30279|CGD:CAL0000185532|FB:FBgn0000405|MGI:MGI:88316|PomBase:SPBC19F5.01c|FB:FBgn0010315,PANTHER:PTHR10177,protein,,GO_REF:0000033,20230405
UniProtKB:A0A1D6M7C3,ZEAMMB73_Zm00001d038580,Cyclin-D2-1,,GO:0016538,,GO_Central,NCBITaxon:4577,IBA,PANTHER:PTN000019791|MGI:MGI:88313|CGD:CAL0000189817|CGD:CAL0000175354|SGD:S000000038|FB:FBgn0010317|CGD:CAL0000199358|SGD:S000002314|WB:WBGene00000865|MGI:MGI:1329034|FB:FBgn0010382|WB:WBGene00000871|SGD:S000003341|WB:WBGene00000868|UniProtKB:P14635|SGD:S000004200|SGD:S000006323|SGD:S000004812|UniProtKB:P30281|PomBase:SPBC582.03|UniProtKB:P24385|SGD:S000003340|UniProtKB:P20248|PomBase:SPAPB2B4.03|FB:FBgn0000404|PomBase:SPCC4E9.02|ZFIN:ZDB-GENE-020418-1|SGD:S000006177|SGD:S000006324|UniProtKB:P30279|CGD:CAL0000185532|FB:FBgn0000405|MGI:MGI:88316|PomBase:SPBC19F5.01c|FB:FBgn0010315,PANTHER:PTHR10177,protein,,GO_REF:0000033,20230405
UniProtKB:A0A1D6M6R4,ZEAMMB73_Zm00001d038497,Cyclin-T1-5,,GO:0061575,,GO_Central,NCBITaxon:4577,IBA,PANTHER:PTN000002653|PomBase:SPBC32F12.06|WB:WBGene00009650|PomBase:SPBC530.13|WB:WBGene00000508|UniProtKB:O60563,PANTHER:PTHR10026,protein,,GO_REF:0000033,20230109
UniProtKB:A0A059BCF8,EUGRSUZ_G01371,Cyclin N-terminal domain-containing protein,,GO:0016538,,GO_Central,NCBITaxon:71139,IBA,PANTHER:PTN000019791|MGI:MGI:88313|CGD:CAL0000189817|CGD:CAL0000175354|SGD:S000000038|FB:FBgn0010317|CGD:CAL0000199358|SGD:S000002314|WB:WBGene00000865|MGI:MGI:1329034|FB:FBgn0010382|WB:WBGene00000871|SGD:S000003341|WB:WBGene00000868|UniProtKB:P14635|SGD:S000004200|SGD:S000006323|SGD:S000004812|UniProtKB:P30281|PomBase:SPBC582.03|UniProtKB:P24385|SGD:S000003340|UniProtKB:P20248|PomBase:SPAPB2B4.03|FB:FBgn0000404|PomBase:SPCC4E9.02|ZFIN:ZDB-GENE-020418-1|SGD:S000006177|SGD:S000006324|UniProtKB:P30279|CGD:CAL0000185532|FB:FBgn0000405|MGI:MGI:88316|PomBase:SPBC19F5.01c|FB:FBgn0010315,PANTHER:PTHR10177,protein,,GO_REF:0000033,20230405
UniProtKB:A0A2I3TS84,A0A2I3TS84,Uncharacterized protein,,GO:0004860,,GO_Central,NCBITaxon:9598,IBA,PANTHER:PTN000337723|MGI:MGI:1914051,PANTHER:PTHR13507,protein,,GO_REF:0000033,20170228
UniProtKB:A0A2K3CXF4,CHLRE_14g613900v5,CYCLIN domain-containing protein,,GO:0061575,,GO_Central,NCBITaxon:3055,IBA,PANTHER:PTN000002653|PomBase:SPBC32F12.06|WB:WBGene00009650|PomBase:SPBC530.13|WB:WBGene00000508|UniProtKB:O60563,PANTHER:PTHR10026,protein,,GO_REF:0000033,20230109
UniProtKB:A0A2G3AJ80,T459_02161,Cyclin-B2-5,,GO:0016538,,GO_Central,NCBITaxon:4072,IBA,PANTHER:PTN000019791|MGI:MGI:88313|CGD:CAL0000189817|CGD:CAL0000175354|SGD:S000000038|FB:FBgn0010317|CGD:CAL0000199358|SGD:S000002314|WB:WBGene00000865|MGI:MGI:1329034|FB:FBgn0010382|WB:WBGene00000871|SGD:S000003341|WB:WBGene00000868|UniProtKB:P14635|SGD:S000004200|SGD:S000006323|SGD:S000004812|UniProtKB:P30281|PomBase:SPBC582.03|UniProtKB:P24385|SGD:S000003340|UniProtKB:P20248|PomBase:SPAPB2B4.03|FB:FBgn0000404|PomBase:SPCC4E9.02|ZFIN:ZDB-GENE-020418-1|SGD:S000006177|SGD:S000006324|UniProtKB:P30279|CGD:CAL0000185532|FB:FBgn0000405|MGI:MGI:88316|PomBase:SPBC19F5.01c|FB:FBgn0010315,PANTHER:PTHR10177,protein,,GO_REF:0000033,20230405
UniProtKB:A0E830,GSPATT00024175001,Uncharacterized protein,,GO:0004862,,GO_Central,NCBITaxon:5888,IBA,PANTHER:PTN004280545|MGI:MGI:104878|UniProtKB:P13861|UniProtKB:P10644|UniProtKB:P31323|PomBase:SPAC8C9.03|SGD:S000001295|dictyBase:DDB_G0279413|UniProtKB:P31321,PANTHER:PTHR11635,protein,,GO_REF:0000033,20230905
UniProtKB:A0E779,GSPATT00023874001,CYCLIN domain-containing protein,,GO:0016538,,GO_Central,NCBITaxon:5888,IBA,PANTHER:PTN000019791|MGI:MGI:88313|CGD:CAL0000189817|CGD:CAL0000175354|SGD:S000000038|FB:FBgn0010317|CGD:CAL0000199358|SGD:S000002314|WB:WBGene00000865|MGI:MGI:1329034|FB:FBgn0010382|WB:WBGene00000871|SGD:S000003341|WB:WBGene00000868|UniProtKB:P14635|SGD:S000004200|SGD:S000006323|SGD:S000004812|UniProtKB:P30281|PomBase:SPBC582.03|UniProtKB:P24385|SGD:S000003340|UniProtKB:P20248|PomBase:SPAPB2B4.03|FB:FBgn0000404|PomBase:SPCC4E9.02|ZFIN:ZDB-GENE-020418-1|SGD:S000006177|SGD:S000006324|UniProtKB:P30279|CGD:CAL0000185532|FB:FBgn0000405|MGI:MGI:88316|PomBase:SPBC19F5.01c|FB:FBgn0010315,PANTHER:PTHR10177,protein,,GO_REF:0000033,20230405
UniProtKB:A0E740,GSPATT00023835001,Cyclin N-terminal domain-containing protein,,GO:0016538,,GO_Central,NCBITaxon:5888,IBA,PANTHER:PTN000019791|MGI:MGI:88313|CGD:CAL0000189817|CGD:CAL0000175354|SGD:S000000038|FB:FBgn0010317|CGD:CAL0000199358|SGD:S000002314|WB:WBGene00000865|MGI:MGI:1329034|FB:FBgn0010382|WB:WBGene00000871|SGD:S000003341|WB:WBGene00000868|UniProtKB:P14635|SGD:S000004200|SGD:S000006323|SGD:S000004812|UniProtKB:P30281|PomBase:SPBC582.03|UniProtKB:P24385|SGD:S000003340|UniProtKB:P20248|PomBase:SPAPB2B4.03|FB:FBgn0000404|PomBase:SPCC4E9.02|ZFIN:ZDB-GENE-020418-1|SGD:S000006177|SGD:S000006324|UniProtKB:P30279|CGD:CAL0000185532|FB:FBgn0000405|MGI:MGI:88316|PomBase:SPBC19F5.01c|FB:FBgn0010315,PANTHER:PTHR10177,protein,,GO_REF:0000033,20230405
UniProtKB:A0A0K9Q617,ZOSMA_106G00100,Casein kinase II subunit beta,,GO:0019887,,GO_Central,NCBITaxon:29655,IBA,PANTHER:PTN000201362|FB:FBgn0053246|FB:FBgn0053247|SGD:S000005565|CGD:CAL0000197149|FB:FBgn0015300|TAIR:locus:2152002|FB:FBgn0053242|FB:FBgn0053239|FB:FBgn0053238|FB:FBgn0000259|SGD:S000002987|TAIR:locus:2081937|FB:FBgn0053236|PomBase:SPAC1851.03|FB:FBgn0053243|FB:FBgn0053237|CGD:CAL0000176259,PANTHER:PTHR11740,protein,,GO_REF:0000033,20200807
UniProtKB:A0E0R4,GSPATT00022049001,Cyclin N-terminal domain-containing protein,,GO:0016538,,GO_Central,NCBITaxon:5888,IBA,PANTHER:PTN000019791|MGI:MGI:88313|CGD:CAL0000189817|CGD:CAL0000175354|SGD:S000000038|FB:FBgn0010317|CGD:CAL0000199358|SGD:S000002314|WB:WBGene00000865|MGI:MGI:1329034|FB:FBgn0010382|WB:WBGene00000871|SGD:S000003341|WB:WBGene00000868|UniProtKB:P14635|SGD:S000004200|SGD:S000006323|SGD:S000004812|UniProtKB:P30281|PomBase:SPBC582.03|UniProtKB:P24385|SGD:S000003340|UniProtKB:P20248|PomBase:SPAPB2B4.03|FB:FBgn0000404|PomBase:SPCC4E9.02|ZFIN:ZDB-GENE-020418-1|SGD:S000006177|SGD:S000006324|UniProtKB:P30279|CGD:CAL0000185532|FB:FBgn0000405|MGI:MGI:88316|PomBase:SPBC19F5.01c|FB:FBgn0010315,PANTHER:PTHR10177,protein,,GO_REF:0000033,20230405
UniProtKB:A0E0A8,GSPATT00021893001,Uncharacterized protein,,GO:0004862,,GO_Central,NCBITaxon:5888,IBA,PANTHER:PTN004280545|MGI:MGI:104878|UniProtKB:P13861|UniProtKB:P10644|UniProtKB:P31323|PomBase:SPAC8C9.03|SGD:S000001295|dictyBase:DDB_G0279413|UniProtKB:P31321,PANTHER:PTHR11635,protein,,GO_REF:0000033,20230905
UniProtKB:A0E001,GSPATT00021786001,Uncharacterized protein,,GO:0004862,,GO_Central,NCBITaxon:5888,IBA,PANTHER:PTN004280545|MGI:MGI:104878|UniProtKB:P13861|UniProtKB:P10644|UniProtKB:P31323|PomBase:SPAC8C9.03|SGD:S000001295|dictyBase:DDB_G0279413|UniProtKB:P31321,PANTHER:PTHR11635,protein,,GO_REF:0000033,20230905
UniProtKB:A0DNG5,GSPATT00018778001,Cyclic nucleotide-binding domain-containing protein,,GO:0004862,,GO_Central,NCBITaxon:5888,IBA,PANTHER:PTN004280545|MGI:MGI:104878|UniProtKB:P13861|UniProtKB:P10644|UniProtKB:P31323|PomBase:SPAC8C9.03|SGD:S000001295|dictyBase:DDB_G0279413|UniProtKB:P31321,PANTHER:PTHR11635,protein,,GO_REF:0000033,20230905
UniProtKB:Q6Z7H3,CYCT1_2,Cyclin-T1-2,,GO:0061575,,GO_Central,NCBITaxon:39947,IBA,PANTHER:PTN000002653|PomBase:SPBC32F12.06|WB:WBGene00009650|PomBase:SPBC530.13|WB:WBGene00000508|UniProtKB:O60563,PANTHER:PTHR10026,protein,,GO_REF:0000033,20230109
UniProtKB:A0DMJ4,GSPATT00018479001,Uncharacterized protein,,GO:0016538,,GO_Central,NCBITaxon:5888,IBA,PANTHER:PTN000019791|MGI:MGI:88313|CGD:CAL0000189817|CGD:CAL0000175354|SGD:S000000038|FB:FBgn0010317|CGD:CAL0000199358|SGD:S000002314|WB:WBGene00000865|MGI:MGI:1329034|FB:FBgn0010382|WB:WBGene00000871|SGD:S000003341|WB:WBGene00000868|UniProtKB:P14635|SGD:S000004200|SGD:S000006323|SGD:S000004812|UniProtKB:P30281|PomBase:SPBC582.03|UniProtKB:P24385|SGD:S000003340|UniProtKB:P20248|PomBase:SPAPB2B4.03|FB:FBgn0000404|PomBase:SPCC4E9.02|ZFIN:ZDB-GENE-020418-1|SGD:S000006177|SGD:S000006324|UniProtKB:P30279|CGD:CAL0000185532|FB:FBgn0000405|MGI:MGI:88316|PomBase:SPBC19F5.01c|FB:FBgn0010315,PANTHER:PTHR10177,protein,,GO_REF:0000033,20230405
UniProtKB:A0DMF0,GSPATT00018435001,Cyclin N-terminal domain-containing protein,,GO:0016538,,GO_Central,NCBITaxon:5888,IBA,PANTHER:PTN000019791|MGI:MGI:88313|CGD:CAL0000189817|CGD:CAL0000175354|SGD:S000000038|FB:FBgn0010317|CGD:CAL0000199358|SGD:S000002314|WB:WBGene00000865|MGI:MGI:1329034|FB:FBgn0010382|WB:WBGene00000871|SGD:S000003341|WB:WBGene00000868|UniProtKB:P14635|SGD:S000004200|SGD:S000006323|SGD:S000004812|UniProtKB:P30281|PomBase:SPBC582.03|UniProtKB:P24385|SGD:S000003340|UniProtKB:P20248|PomBase:SPAPB2B4.03|FB:FBgn0000404|PomBase:SPCC4E9.02|ZFIN:ZDB-GENE-020418-1|SGD:S000006177|SGD:S000006324|UniProtKB:P30279|CGD:CAL0000185532|FB:FBgn0000405|MGI:MGI:88316|PomBase:SPBC19F5.01c|FB:FBgn0010315,PANTHER:PTHR10177,protein,,GO_REF:0000033,20230405
UniProtKB:A0DLR5,GSPATT00039614001,Casein kinase II subunit beta,,GO:0019887,,GO_Central,NCBITaxon:5888,IBA,PANTHER:PTN000201362|FB:FBgn0053246|FB:FBgn0053247|SGD:S000005565|CGD:CAL0000197149|FB:FBgn0015300|TAIR:locus:2152002|FB:FBgn0053242|FB:FBgn0053239|FB:FBgn0053238|FB:FBgn0000259|SGD:S000002987|TAIR:locus:2081937|FB:FBgn0053236|PomBase:SPAC1851.03|FB:FBgn0053243|FB:FBgn0053237|CGD:CAL0000176259,PANTHER:PTHR11740,protein,,GO_REF:0000033,20200807
UniProtKB:A0DLE3,GSPATT00018177001,CYCLIN domain-containing protein,,GO:0016538,,GO_Central,NCBITaxon:5888,IBA,PANTHER:PTN000019791|MGI:MGI:88313|CGD:CAL0000189817|CGD:CAL0000175354|SGD:S000000038|FB:FBgn0010317|CGD:CAL0000199358|SGD:S000002314|WB:WBGene00000865|MGI:MGI:1329034|FB:FBgn0010382|WB:WBGene00000871|SGD:S000003341|WB:WBGene00000868|UniProtKB:P14635|SGD:S000004200|SGD:S000006323|SGD:S000004812|UniProtKB:P30281|PomBase:SPBC582.03|UniProtKB:P24385|SGD:S000003340|UniProtKB:P20248|PomBase:SPAPB2B4.03|FB:FBgn0000404|PomBase:SPCC4E9.02|ZFIN:ZDB-GENE-020418-1|SGD:S000006177|SGD:S000006324|UniProtKB:P30279|CGD:CAL0000185532|FB:FBgn0000405|MGI:MGI:88316|PomBase:SPBC19F5.01c|FB:FBgn0010315,PANTHER:PTHR10177,protein,,GO_REF:0000033,20230405
UniProtKB:K7N565,100820383,Uncharacterized protein,,GO:0016538,,GO_Central,NCBITaxon:3847,IBA,PANTHER:PTN000002458|UniProtKB:O60563|FB:FBgn0022936|SGD:S000003543|PomBase:SPBC530.13|WB:WBGene00000508|SGD:S000006229|SGD:S000004970|SGD:S000004216|FB:FBgn0004597|WB:WBGene00009650|FB:FBgn0025455|PomBase:SPBP16F5.02|PomBase:SPBC32F12.06,PANTHER:PTHR10026,protein,,GO_REF:0000033,20231108
UniProtKB:E0CTG6,VIT_12s0028g03330,Uncharacterized protein,,GO:0030295,,GO_Central,NCBITaxon:29760,IBA,PANTHER:PTN001801323|TAIR:locus:2118076|TAIR:locus:2182845|TAIR:locus:2127203|TAIR:locus:2167963,PANTHER:PTHR14326,protein,,GO_REF:0000033,20200618
UniProtKB:E0CVC0,VIT_16s0098g01010,Uncharacterized protein,,GO:0030295,,GO_Central,NCBITaxon:29760,IBA,PANTHER:PTN000474938|SGD:S000002239,PANTHER:PTHR45696,protein,,GO_REF:0000033,20180420
UniProtKB:A0DHE4,GSPATT00016848001,CYCLIN domain-containing protein,,GO:0016538,,GO_Central,NCBITaxon:5888,IBA,PANTHER:PTN000019791|MGI:MGI:88313|CGD:CAL0000189817|CGD:CAL0000175354|SGD:S000000038|FB:FBgn0010317|CGD:CAL0000199358|SGD:S000002314|WB:WBGene00000865|MGI:MGI:1329034|FB:FBgn0010382|WB:WBGene00000871|SGD:S000003341|WB:WBGene00000868|UniProtKB:P14635|SGD:S000004200|SGD:S000006323|SGD:S000004812|UniProtKB:P30281|PomBase:SPBC582.03|UniProtKB:P24385|SGD:S000003340|UniProtKB:P20248|PomBase:SPAPB2B4.03|FB:FBgn0000404|PomBase:SPCC4E9.02|ZFIN:ZDB-GENE-020418-1|SGD:S000006177|SGD:S000006324|UniProtKB:P30279|CGD:CAL0000185532|FB:FBgn0000405|MGI:MGI:88316|PomBase:SPBC19F5.01c|FB:FBgn0010315,PANTHER:PTHR10177,protein,,GO_REF:0000033,20230405
UniProtKB:A0A1D6G7Y9,ZEAMMB73_Zm00001d012283,Uncharacterized protein,,GO:0016538,,GO_Central,NCBITaxon:4577,IBA,PANTHER:PTN000019791|MGI:MGI:88313|CGD:CAL0000189817|CGD:CAL0000175354|SGD:S000000038|FB:FBgn0010317|CGD:CAL0000199358|SGD:S000002314|WB:WBGene00000865|MGI:MGI:1329034|FB:FBgn0010382|WB:WBGene00000871|SGD:S000003341|WB:WBGene00000868|UniProtKB:P14635|SGD:S000004200|SGD:S000006323|SGD:S000004812|UniProtKB:P30281|PomBase:SPBC582.03|UniProtKB:P24385|SGD:S000003340|UniProtKB:P20248|PomBase:SPAPB2B4.03|FB:FBgn0000404|PomBase:SPCC4E9.02|ZFIN:ZDB-GENE-020418-1|SGD:S000006177|SGD:S000006324|UniProtKB:P30279|CGD:CAL0000185532|FB:FBgn0000405|MGI:MGI:88316|PomBase:SPBC19F5.01c|FB:FBgn0010315,PANTHER:PTHR10177,protein,,GO_REF:0000033,20230405
UniProtKB:A0DHB9,GSPATT00016823001,Uncharacterized protein,,GO:0004862,,GO_Central,NCBITaxon:5888,IBA,PANTHER:PTN004280545|MGI:MGI:104878|UniProtKB:P13861|UniProtKB:P10644|UniProtKB:P31323|PomBase:SPAC8C9.03|SGD:S000001295|dictyBase:DDB_G0279413|UniProtKB:P31321,PANTHER:PTHR11635,protein,,GO_REF:0000033,20230905
UniProtKB:A0DHB6,GSPATT00016820001,Uncharacterized protein,,GO:0004862,,GO_Central,NCBITaxon:5888,IBA,PANTHER:PTN004280545|MGI:MGI:104878|UniProtKB:P13861|UniProtKB:P10644|UniProtKB:P31323|PomBase:SPAC8C9.03|SGD:S000001295|dictyBase:DDB_G0279413|UniProtKB:P31321,PANTHER:PTHR11635,protein,,GO_REF:0000033,20230905
UniProtKB:A0DGX8,GSPATT00002424001,Uncharacterized protein,,GO:0004862,,GO_Central,NCBITaxon:5888,IBA,PANTHER:PTN004280545|MGI:MGI:104878|UniProtKB:P13861|UniProtKB:P10644|UniProtKB:P31323|PomBase:SPAC8C9.03|SGD:S000001295|dictyBase:DDB_G0279413|UniProtKB:P31321,PANTHER:PTHR11635,protein,,GO_REF:0000033,20230905
UniProtKB:A0DH62,GSPATT00016765001,Uncharacterized protein,,GO:0004862,,GO_Central,NCBITaxon:5888,IBA,PANTHER:PTN004280545|MGI:MGI:104878|UniProtKB:P13861|UniProtKB:P10644|UniProtKB:P31323|PomBase:SPAC8C9.03|SGD:S000001295|dictyBase:DDB_G0279413|UniProtKB:P31321,PANTHER:PTHR11635,protein,,GO_REF:0000033,20230905
UniProtKB:K7N0E2,GLYMA_19G259800,Uncharacterized protein,,GO:0030295,,GO_Central,NCBITaxon:3847,IBA,PANTHER:PTN000474938|SGD:S000002239,PANTHER:PTHR45696,protein,,GO_REF:0000033,20180420
UniProtKB:A0DGP5,GSPATT00002341001,Casein kinase II subunit beta,,GO:0019887,,GO_Central,NCBITaxon:5888,IBA,PANTHER:PTN000201362|FB:FBgn0053246|FB:FBgn0053247|SGD:S000005565|CGD:CAL0000197149|FB:FBgn0015300|TAIR:locus:2152002|FB:FBgn0053242|FB:FBgn0053239|FB:FBgn0053238|FB:FBgn0000259|SGD:S000002987|TAIR:locus:2081937|FB:FBgn0053236|PomBase:SPAC1851.03|FB:FBgn0053243|FB:FBgn0053237|CGD:CAL0000176259,PANTHER:PTHR11740,protein,,GO_REF:0000033,20200807
UniProtKB:K7MNM2,GLYMA_17G238400,B-like cyclin,,GO:0016538,,GO_Central,NCBITaxon:3847,IBA,PANTHER:PTN000019791|MGI:MGI:88313|CGD:CAL0000189817|CGD:CAL0000175354|SGD:S000000038|FB:FBgn0010317|CGD:CAL0000199358|SGD:S000002314|WB:WBGene00000865|MGI:MGI:1329034|FB:FBgn0010382|WB:WBGene00000871|SGD:S000003341|WB:WBGene00000868|UniProtKB:P14635|SGD:S000004200|SGD:S000006323|SGD:S000004812|UniProtKB:P30281|PomBase:SPBC582.03|UniProtKB:P24385|SGD:S000003340|UniProtKB:P20248|PomBase:SPAPB2B4.03|FB:FBgn0000404|PomBase:SPCC4E9.02|ZFIN:ZDB-GENE-020418-1|SGD:S000006177|SGD:S000006324|UniProtKB:P30279|CGD:CAL0000185532|FB:FBgn0000405|MGI:MGI:88316|PomBase:SPBC19F5.01c|FB:FBgn0010315,PANTHER:PTHR10177,protein,,GO_REF:0000033,20230405
UniProtKB:A0DG99,GSPATT00002195001,Uncharacterized protein,,GO:0004862,,GO_Central,NCBITaxon:5888,IBA,PANTHER:PTN004280545|MGI:MGI:104878|UniProtKB:P13861|UniProtKB:P10644|UniProtKB:P31323|PomBase:SPAC8C9.03|SGD:S000001295|dictyBase:DDB_G0279413|UniProtKB:P31321,PANTHER:PTHR11635,protein,,GO_REF:0000033,20230905
UniProtKB:A0DG40,GSPATT00002135001,Uncharacterized protein,,GO:0004862,,GO_Central,NCBITaxon:5888,IBA,PANTHER:PTN004280545|MGI:MGI:104878|UniProtKB:P13861|UniProtKB:P10644|UniProtKB:P31323|PomBase:SPAC8C9.03|SGD:S000001295|dictyBase:DDB_G0279413|UniProtKB:P31321,PANTHER:PTHR11635,protein,,GO_REF:0000033,20230905
UniProtKB:A0DFA1,GSPATT00016531001,Cyclic nucleotide-binding domain-containing protein,,GO:0004862,,GO_Central,NCBITaxon:5888,IBA,PANTHER:PTN004280545|MGI:MGI:104878|UniProtKB:P13861|UniProtKB:P10644|UniProtKB:P31323|PomBase:SPAC8C9.03|SGD:S000001295|dictyBase:DDB_G0279413|UniProtKB:P31321,PANTHER:PTHR11635,protein,,GO_REF:0000033,20230905
